result:
nnodes | ntasks | space_size | timing_pat |  error_pat | niter_pat
-------+--------+------------+------------+------------+----------
     1 |      2 |          2 |    86.9022 | 4.9601e-05 |       4.0
     1 |      4 |          2 |    51.3501 | 4.9601e-05 |       4.0
     1 |      8 |          2 |    35.3079 | 4.9601e-05 |       4.0
     1 |     12 |          2 |    35.1115 | 4.9601e-05 |       4.0
     1 |     24 |          2 |    18.5804 | 4.9601e-05 |       4.0
